Date;V2X Index;SX5E Index;Spr_Liq_St;Incl_curv_rend;var_t-bill_3M
20/08/12;22,1476;0,016982223;0,391;1,062;-0,653061224
21/08/12;22,1925;-0,006234217;0,388;1,04;0,058823529
22/08/12;25,1159;0,003293604;0,384;1,162;0
23/08/12;24,3861;-0,030007971;0,36;1,253;-1
24/08/12;24,6392;0,048255691;0,353;1,18;0
27/08/12;24,3156;0,011270431;0,387;1,231;0
28/08/12;24,868;0,017054832;0,386;1,117;0,078947368
29/08/12;25,7209;-0,003261974;0,362;1,163;-0,487804878
30/08/12;27,1621;0,001957012;0,403;1,227;2,047619048
31/08/12;25,7034;-0,005670814;0,378;1,178;-0,3125
03/09/12;26,652;-0,002996014;0,415;1,256;1,045454545
04/09/12;27,755;0,006759218;0,464;1,2;0,622222222
05/09/12;27,6615;-0,000781157;0,485;1,221;0,198630137
06/09/12;23,1125;0,010755475;0,432;1,149;-0,262857143
07/09/12;21,8266;0,006106174;0,427;1,086;0,023255814
10/09/12;23,4869;-0,002108006;0,457;1,033;0,242424242
11/09/12;23,9199;0,009710824;0,44;1,03;-0,085365854
12/09/12;23,6536;-0,015074671;0,381;1,031;-0,38
13/09/12;23,5096;-0,009605623;0,412;0,987;0,387096774
14/09/12;21,1062;0,002083016;0,378;0,97;-0,224806202
17/09/12;20,9384;0,01133418;0,38;0,982;0,04
18/09/12;21,0614;-0,00800221;0,351;0,958;-0,25
19/09/12;20,2909;-0,003230799;0,392;0,962;0,576923077
20/09/12;20,1276;-0,012500873;0,395;0,932;0,048780488
21/09/12;19,2445;0,015354855;0,355;0,951;-0,302325581
24/09/12;19,8013;0,00920224;0,403;0,905;0,577777778
25/09/12;19,7747;-0,010811272;0,371;0,916;-0,204225352
26/09/12;22,2323;0,002162903;0,375;0,98;0,061946903
27/09/12;22,4909;0,034048513;0,381;1,009;0,075
28/09/12;23,3836;0,005406048;0,42;1,07;0,317829457
01/10/12;22,8698;-0,003966753;0,42;1,149;0,011764706
02/10/12;23,1473;0,011516573;0,411;1,13;-0,029069767
03/10/12;22,1253;0,002795535;0,386;1,046;-0,113772455
04/10/12;21,9957;-0,008413911;0,426;1,134;0,304054054
05/10/12;20,3484;0,020187007;0,412;0,997;-0,046632124
08/10/12;21,58;-0,004235786;0,411;1,197;0,010869565
09/10/12;22,9493;-0,01167764;0,427;1,172;0,102150538
10/10/12;22,67;0,005588627;0,418;1,261;-0,043902439
11/10/12;21,5761;-0,005701667;0,31;1,199;-0,545918367
12/10/12;21,8817;0,009420179;0,34;1,213;0,348314607
15/10/12;21,4496;-0,007446412;0,365;1,161;0,183333333
16/10/12;20,4001;0,004140131;0,325;1,181;-0,26056338
17/10/12;19,8775;-0,027237899;0,356;1,249;0,314285714
18/10/12;19,5805;0,003017787;0,366;1,346;0,086956522
19/10/12;20,5996;-0,020669896;0,334;1,31;-0,206666667
22/10/12;21,2613;0,018152111;0,335;1,28;0,016806723
23/10/12;23,3924;-0,002088994;0,337;1,296;0,033057851
24/10/12;22,7611;-0,000445141;0,338;1,345;0,016
25/10/12;22,4852;-0,002700122;0,315;1,25;-0,173228346
26/10/12;22,137;0,018288243;0,364;1,166;0,466666667
29/10/12;23,2166;-0,013874787;0,341;1,144;-0,142857143
30/10/12;21,8978;-0,00955895;0,345;1,143;0,037878788
31/10/12;22,2123;-0,006346497;0,321;1,133;-0,167883212
01/11/12;21,2117;0,01243212;0,321;1,175;0,01754386
02/11/12;20,5608;-0,007233382;0,308;1,117;-0,103448276
05/11/12;22,216;0,00649227;0,323;1,129;0,144230769
06/11/12;21,7924;0,025262362;0,3;1,174;-0,18487395
07/11/12;23,2841;0,008607088;0,314;1,188;0,154639175
08/11/12;23,0951;0,00169661;0,276;1,277;-0,330357143
09/11/12;22,57;-0,012411671;0,275;1,359;0,013333333
12/11/12;22,7101;-0,004381962;0,284;1,322;0,157894737
13/11/12;21,8471;-0,021010628;0,289;1,348;0,034090909
14/11/12;21,5292;0,005109124;0,289;1,345;0,010989011
15/11/12;21,9773;-0,002870817;0,291;1,419;0,02173913
16/11/12;22,1719;0,005101815;0,292;1,356;0,010638298
19/11/12;19,6356;-0,006914787;0,292;1,509;0,010526316
20/11/12;18,7696;0,014986849;0,296;1,475;0,041666667
21/11/12;17,8461;-0,004908605;0,272;1,44;-0,24
22/11/12;17,4423;0,01207442;0,258;1,427;-0,157894737
23/11/12;17,7473;0,005240995;0,219;1,38;-0,59375
26/11/12;18,4984;-0,01157372;0,218;1,404;0
27/11/12;17,699;0,00725671;0,22;1,366;0,076923077
28/11/12;17,2555;-0,02241378;0,233;1,392;0,5
29/11/12;16,4854;1,21012E-05;0,234;1,264;0,023809524
30/11/12;16,5548;0,000278323;0,22;1,266;-0,325581395
03/12/12;17,3112;-0,002540507;0,235;1,25;0,517241379
04/12/12;17,2837;0,007932016;0,237;1,259;0,068181818
05/12/12;17,3906;-0,008142343;0,237;1,265;0
06/12/12;16,9937;-0,004476634;0,269;1,256;0,680851064
07/12/12;17,2026;-0,013993996;0,29;1,256;0,265822785
10/12/12;17,4025;0,027969118;0,26;1,331;-0,29
11/12/12;17,0262;0,005775065;0,283;1,285;0,323943662
12/12/12;17,0471;0,004008575;0,262;1,285;-0,212765957
13/12/12;16,9542;0,006115856;0,265;1,299;0,013513514
14/12/12;16,4818;0,008654525;0,267;1,31;0,013333333
17/12/12;16,4617;-0,005674552;0,267;1,254;0,013157895
18/12/12;15,8638;0,000365779;0,282;1,281;0,181818182
19/12/12;15,6463;0,001332835;0,271;1,353;-0,10989011
20/12/12;15,7568;0,013683624;0,284;1,443;0,160493827
21/12/12;17,8926;-0,00249449;0,27;1,445;-0,117021277
27/12/12;18,2289;0,002760897;0,267;1,41;0,012048193
28/12/12;21,3534;0,003279945;0,256;1,436;-0,107142857
02/01/13;18,3628;0,000486331;0,246;1,388;-0,16
03/01/13;17,54;0,004367132;0,269;1,372;0,365079365
04/01/13;16,0708;-0,000783588;0,26;1,398;-0,11627907
07/01/13;16,818;-0,002056609;0,261;1,352;0,013157895
08/01/13;16,8999;0,010789593;0,287;1,273;0,337662338
09/01/13;16,1474;0,002404698;0,264;1,295;-0,213592233
10/01/13;16,1155;-0,00101888;0,265;1,279;0,012345679
11/01/13;15,5715;0,001096032;0,267;1,27;0,012195122
14/01/13;15,7019;-0,00096178;0,282;1,263;0,156626506
15/01/13;15,9725;0,005894194;0,272;1,242;-0,09375
16/01/13;16,146;0,004233024;0,275;1,252;0,022988506
17/01/13;15,9134;0,001359857;0,236;1,192;-0,449438202
18/01/13;15,8831;-0,00271226;0,238;1,175;0,020408163
21/01/13;15,4605;-0,000965641;0,26;1,158;0,42
22/01/13;16,063;0,004311826;0,264;1,152;0,028169014
23/01/13;16,2203;-0,012443843;0,245;1,146;-0,273972603
24/01/13;15,3145;0,003456612;0,246;1,149;0,018867925
25/01/13;14,9093;0,028574355;0,29;1,146;0,814814815
28/01/13;15,1979;-0,003699401;0,267;1,14;-0,214285714
29/01/13;14,8562;0,003009751;0,286;1,16;0,181818182
30/01/13;15,9384;-0,005089782;0,291;1,218;0,010989011
31/01/13;16,6395;-0,00152473;0,291;1,228;-0,032608696
01/02/13;15,9874;0,005550911;0,291;1,229;0,011235955
04/02/13;20,1454;0,000694652;0,295;1,231;0,011111111
05/02/13;19,2593;0,003515159;0,293;1,204;-0,076923077
06/02/13;20,2113;-0,000967698;0,262;1,23;-0,369047619
07/02/13;20,7955;-0,004997864;0,246;1,159;-0,301886792
08/02/13;18,5593;0,000351645;0,265;1,157;0,513513514
11/02/13;18,9342;0,006064665;0,249;1,174;-0,321428571
12/02/13;18,3682;-0,003435175;0,282;1,195;0,789473684
13/02/13;18,2817;0,006288774;0,302;1,169;0,147058824
14/02/13;18,6532;-0,003641858;0,285;1,121;-0,243589744
15/02/13;18,8463;-0,003099348;0,29;1,065;0,016949153
18/02/13;19,3248;0,005420414;0,293;1,062;0,016666667
19/02/13;18,4631;0,00779299;0,286;1,071;-0,147540984
20/02/13;19,6147;0,00011661;0,286;1,085;0,019230769
21/02/13;21,5133;0,001738021;0,276;1,101;-0,188679245
22/02/13;20,8556;-0,00623802;0,276;1,119;0
25/02/13;21,3086;-0,01066571;0,276;1,115;0,023255814
26/02/13;25,8975;0,00262673;0,273;1,145;0,045454545
27/02/13;22,0043;-0,031331178;0,274;1,183;0,02173913
28/02/13;21,0046;0,009919358;0,298;1,203;0,531914894
01/03/13;21,7728;-0,012771527;0,298;1,19;0
04/03/13;21,4361;-0,007423539;0,298;1,149;0
05/03/13;19,5539;0,012463817;0,275;1,089;-0,305555556
06/03/13;20,1143;-0,002923621;0,223;1,085;-1
07/03/13;18,7353;0,009997674;0,273;1,093;0
08/03/13;17,3844;0,003031527;0,273;1,093;0
11/03/13;17,6154;-0,008096023;0,246;1,221;-0,5
12/03/13;17,3243;-0,007623276;0,246;1,26;0,076923077
13/03/13;16,9279;0,000531496;0,241;1,322;0
14/03/13;15,0835;0,017472723;0,25;1,305;0,428571429
15/03/13;15,7276;-0,008270826;0,25;1,28;0
18/03/13;18,0979;-0,022947715;0,249;1,267;0
19/03/13;21,5306;0,019494061;0,227;1,354;-0,475
20/03/13;18,8741;0,008292618;0,223;1,38;0
21/03/13;19,7897;-0,030672811;0,221;1,35;0
22/03/13;21,2876;0,01609402;0,222;1,376;0,047619048
25/03/13;21,2387;0,008292845;0,222;1,365;0
26/03/13;20,8755;-0,006379222;0,201;1,406;-1
27/03/13;21,8599;0,001157925;0,224;1,353;0
28/03/13;20,8944;0,024139432;0,201;1,392;-1
02/04/13;19,6165;-0,001166596;0,203;1,369;0
03/04/13;20,7645;0,00408972;0,204;1,339;0
04/04/13;21,0977;0,014095918;0,204;1,367;0
05/04/13;22,2855;-0,003690294;0,181;1,43;0
08/04/13;21,4857;-0,002523256;0,186;1,485;-0,16
09/04/13;20,4229;-0,002625514;0,188;1,48;0,047619048
10/04/13;19,1768;0,014777815;0,189;1,499;0
11/04/13;18,848;-0,006915146;0,169;1,464;1,090909091
12/04/13;20,2145;-0,00742923;0,191;1,458;-0,5
15/04/13;20,1989;-0,012386018;0,19;1,398;0
16/04/13;20,5067;0,013825057;0,188;1,438;0,043478261
17/04/13;22,7545;-0,009221455;0,187;1,419;0
18/04/13;21,949;-0,000838326;0,21;1,394;-1
19/04/13;20,4999;-0,012078294;0,223;1,399;0
22/04/13;20,638;-0,003080082;0,21;1,399;-1
23/04/13;19,2103;-0,010851457;0,21;1,419;0
24/04/13;18,9814;0,004424948;0,21;1,461;0
25/04/13;19,4097;0,02125746;0,211;1,431;0
26/04/13;19,7111;-0,015221285;0,211;1,441;0
29/04/13;19,9773;-0,006661589;0,211;1,418;0
30/04/13;20,261;-0,013790183;0,21;1,411;0
02/05/13;18,7486;0,001535617;0,21;1,443;0
03/05/13;17,6329;0,002270928;0,21;1,363;0
06/05/13;18,0551;0,025621067;0,233;1,357;0
07/05/13;17,4472;0,004775287;0,219;1,347;-0,52173913
08/05/13;17,3575;-0,015278593;0,219;1,244;0
09/05/13;17,2186;-0,00332641;0,219;1,243;0
10/05/13;17,4277;-0,005871125;0,241;1,246;2,090909091
13/05/13;17,6724;-0,021388878;0,241;1,204;0,029411765
14/05/13;17,1365;0,000787158;0,229;1,212;-0,342857143
15/05/13;16,639;0,007693211;0,231;1,242;0,043478261
16/05/13;16,2609;0,003285233;0,229;1,249;-0,083333333
17/05/13;16,313;0,030677886;0,217;1,284;-0,545454545
20/05/13;16,672;0,014709638;0,22;1,317;0,3
21/05/13;16,9073;0,000873411;0,217;1,315;0,230769231
22/05/13;16,2933;-0,007757699;0,222;1,278;0,25
23/05/13;18,3633;0,012651718;0,218;1,278;-0,2
24/05/13;18,4925;-0,001979848;0,22;1,269;0,0625
27/05/13;18,152;-9,58702E-05;0,22;1,251;0
28/05/13;17,7473;0,002640371;0,22;1,203;0
29/05/13;19,6808;0,016469896;0,223;1,143;0,176470588
30/05/13;18,8641;-0,004761767;0,223;1,183;0
31/05/13;19,6048;0,006747815;0,224;1,162;0,05
03/06/13;21,3772;0,005611972;0,216;1,176;-0,333333333
04/06/13;21,0043;-0,004115463;0,212;1,126;-0,142857143
05/06/13;22,2683;0,004356041;0,207;1,145;-0,333333333
06/06/13;22,1956;-0,002818429;0,209;1,071;0,375
07/06/13;19,9529;0,006567317;0,216;1,089;0,545454545
10/06/13;19,5903;0,004989931;0,216;1,089;0
11/06/13;21,0051;-0,001025064;0,217;1,088;0
12/06/13;21,7413;0,004022518;0,216;1,105;-0,117647059
13/06/13;22,1068;0,002310157;0,203;1,088;-0,733333333
14/06/13;21,2645;-0,001009028;0,211;1,038;1,75
17/06/13;21,1025;0,004734818;0,205;1,011;-0,545454545
18/06/13;20,8403;-0,02053961;0,214;1,036;1,8
19/06/13;20,4065;-0,004498016;0,214;1,06;0
20/06/13;23,6094;0,011109543;0,216;1,103;0,142857143
21/06/13;24,0473;0,01462254;0,215;1,101;-0,0625
24/06/13;25,3001;-0,017395015;0,221;1,06;0,4
25/06/13;24,1377;0,004543269;0,222;1,041;-0,095238095
26/06/13;22,5505;-0,01056016;0,217;1,072;-0,315789474
27/06/13;21,6929;-0,007907165;0,223;1,023;0,384615385
28/06/13;21,8175;0,002896926;0,231;1,017;0,277777778
01/07/13;21,8282;-0,016826941;0,234;1,041;0,086956522
02/07/13;21,5897;-0,012224424;0,232;1,022;-0,08
03/07/13;22,6511;0,017887236;0,231;1,05;-0,086956522
04/07/13;21,3419;-0,001718011;0,232;1,028;0,047619048
05/07/13;22,5944;-0,01331176;0,235;1,025;0,045454545
08/07/13;21,5829;-0,006216458;0,239;0,991;0,086956522
09/07/13;20,6393;-0,001803849;0,249;0,987;0,32
10/07/13;20,3708;0,002107668;0,256;0,994;0,060606061
11/07/13;18,9757;0,013260501;0,26;0,981;0
12/07/13;19,072;-0,000651203;0,249;0,943;-0,228571429
15/07/13;18,9011;-0,006275616;0,247;1,02;0,037037037
16/07/13;19,2437;-0,036337827;0,246;1,025;0
17/07/13;18,4869;-0,014293723;0,25;1,076;0
18/07/13;17,6938;-0,014767717;0,25;1,048;0,035714286
19/07/13;17,2343;0,012556582;0,252;1,047;0,034482759
22/07/13;17,4706;0,023370567;0,252;1,157;0
23/07/13;17,3366;0,006550613;0,237;1,138;-0,333333333
24/07/13;17,085;-0,006591955;0,233;1,156;-0,2
25/07/13;17,4835;0,00769618;0,233;1,165;0
26/07/13;18,1141;-0,007404809;0,238;1,113;0,3125
29/07/13;18,7032;-0,012461586;0,241;1,107;0,095238095
30/07/13;18,8439;0,029477664;0,252;1,156;0,391304348
31/07/13;19,0644;-0,019092853;0,245;1,171;-0,1875
01/08/13;17,4564;0,021124726;0,245;1,207;0
02/08/13;16,8183;0,005013486;0,238;1,223;-0,307692308
05/08/13;17,3314;-0,001662826;0,248;1,21;0,555555556
06/08/13;17,9242;0,008124946;0,258;1,236;0,357142857
07/08/13;18,2711;-0,002405532;0,251;1,276;-0,210526316
08/08/13;17,3468;0,004418906;0,254;1,308;0
09/08/13;17,1706;-0,007846086;0,252;1,291;-0,1
12/08/13;17,3567;0,006103669;0,257;1,279;0,185185185
13/08/13;17,0781;0,013464435;0,254;1,295;-0,125
14/08/13;16,6396;-0,000669612;0,25;1,316;-0,142857143
15/08/13;17,2894;0,003398167;0,249;1,283;-0,083333333
16/08/13;16,4082;-0,000917297;0,239;1,292;-0,5
19/08/13;17,4926;0,010778949;0,237;1,317;-0,181818182
20/08/13;19,1958;-0,004345535;0,214;1,372;-2,555555556
21/08/13;20,5374;0,000609425;0,209;1,373;0,285714286
22/08/13;18,7137;-8,38816E-05;0,22;1,356;-0,555555556
23/08/13;17,8238;0,006375537;0,221;1,334;-0,25
26/08/13;17,9047;0,003240058;0,223;1,286;-0,333333333
27/08/13;22,1683;0,014627098;0,231;1,293;-2
28/08/13;22,3124;0,000840264;0,215;1,343;-3,75
29/08/13;21,1498;-0,000683031;0,211;1,332;0,272727273
30/08/13;23,4785;-0,006514588;0,194;1,438;1,285714286
02/09/13;21,9028;0,001311461;0,208;1,498;-0,4375
03/09/13;23,0533;0,008030231;0,214;1,585;-0,333333333
04/09/13;22,0945;0,003102724;0,222;1,577;-0,666666667
05/09/13;21,5095;0,000541474;0,225;1,541;-1
06/09/13;20,2292;0,005114691;0,23;1,5;0
09/09/13;20,4702;0,003684531;0,235;1,504;0,833333333
10/09/13;19,3143;-0,005687078;0,24;1,494;0,363636364
11/09/13;18,4298;0,006491858;0,255;1,478;1
12/09/13;18,4084;-0,010832892;0,253;1,434;-0,066666667
13/09/13;18,3842;-0,012527671;0,258;1,422;0,178571429
16/09/13;18,7198;-0,004806347;0,244;1,493;-0,424242424
17/09/13;18,987;0,013602059;0,252;1,473;0,473684211
18/09/13;18,1656;0,00488209;0,252;1,428;-0,035714286
19/09/13;16,8696;-0,001627714;0,25;1,432;-0,074074074
20/09/13;16,7626;-0,025582591;0,261;1,397;0,44
23/09/13;17,4539;-0,002422461;0,243;1,334;-0,5
24/09/13;16,6237;0,005724474;0,245;1,352;0,111111111
25/09/13;16,4038;-0,013392258;0,248;1,325;0,15
26/09/13;16,4689;0,019372595;0,244;1,317;-0,173913043
27/09/13;16,9196;-0,007476326;0,253;1,294;0,526315789
30/09/13;19,4503;0,001794178;0,246;1,294;-0,24137931
01/10/13;18,3242;0,005768066;0,238;1,291;-0,318181818
02/10/13;19,2611;0,010532766;0,237;1,327;-0,066666667
03/10/13;20,0589;-0,001822774;0,249;1,423;0,928571429
04/10/13;19,5446;0,018972165;0,246;1,448;-0,111111111
07/10/13;20,1564;0,004222487;0,245;1,444;0
08/10/13;20,8905;-0,000478446;0,243;1,442;-0,083333333
09/10/13;23,3614;0,001760963;0,242;1,446;-0,045454545
10/10/13;19,8426;0,009602003;0,238;1,448;-0,19047619
11/10/13;18,2601;-0,00127477;0,242;1,445;0,235294118
14/10/13;20,1581;0,00621595;0,236;1,429;-0,285714286
15/10/13;18,6214;0,009378051;0,244;1,462;0,333333333
16/10/13;18,5951;-0,003068592;0,239;1,476;-0,3
17/10/13;16,8333;-0,007119456;0,241;1,461;0,142857143
18/10/13;15,4232;0,00570475;0,237;1,461;-0,25
21/10/13;15,998;0,001512181;0,234;1,455;-0,166666667
22/10/13;15,6057;-0,001489402;0,237;1,476;0,2
23/10/13;16,6163;-0,001248721;0,234;1,582;-0,25
24/10/13;15,5581;-0,008971206;0,238;1,594;0,222222222
25/10/13;15,0179;0,013780827;0,232;1,654;-0,636363636
28/10/13;15,8884;-0,005015308;0,227;1,653;-1
29/10/13;15,1884;-0,005547731;0,231;1,669;0
30/10/13;16,1548;0,009024437;0,239;1,613;2
31/10/13;15,888;-0,001799673;0,221;1,645;-1,333333333
01/11/13;16,205;-0,006736138;0,211;1,694;2,5
04/11/13;16,2488;0,000475313;0,228;1,71;-1,285714286
05/11/13;16,7541;0,02226713;0,244;1,669;4
06/11/13;16,828;0,001640056;0,244;1,623;0,05
07/11/13;16,69;0,001146496;0,236;1,652;-0,380952381
08/11/13;17,2896;0,009023773;0,233;1,633;-0,153846154
11/11/13;17,2356;0,003607849;0,232;1,63;-0,363636364
12/11/13;17,2688;-0,001661471;0,237;1,676;0,285714286
13/11/13;17,1273;0,007613631;0,243;1,711;0,555555556
14/11/13;15,9077;-0,001536276;0,24;1,712;-0,142857143
15/11/13;15,1624;0,005652684;0,224;1,813;-1,333333333
18/11/13;15,3971;-0,009393355;0,228;1,719;-0,5
19/11/13;15,6565;0,007225338;0,226;1,733;-1
20/11/13;15,5212;-0,001467607;0,233;1,799;0
21/11/13;15,082;-0,004106113;0,238;1,818;0,833333333
22/11/13;14,2629;0,009463806;0,226;1,771;-1,181818182
25/11/13;14,5254;-0,003261611;0,222;1,747;2
26/11/13;14,5147;0,00896507;0,21;1,72;0,166666667
27/11/13;14,117;-0,005153278;0,223;1,745;-1,714285714
28/11/13;13,8195;0,002961856;0,218;1,782;-1
29/11/13;14,6502;-0,00825172;0,218;1,702;0
02/12/13;15,4364;0,006745896;0,224;1,725;0
03/12/13;17,098;-0,004390787;0,218;1,699;-1
04/12/13;17,8791;-0,002652006;0,221;1,627;0
05/12/13;18,378;0,005904623;0,223;1,604;0,666666667
06/12/13;16,4994;-0,005945303;0,224;1,611;0
09/12/13;16,2138;-0,00445187;0,217;1,56;-1
10/12/13;16,7351;0,010764042;0,223;1,555;0
11/12/13;17,3558;0,000275077;0,233;1,577;0
12/12/13;18,0599;0,008764032;0,23;1,58;-1
13/12/13;18,2036;-0,010427417;0,236;1,562;0
16/12/13;18,4886;-0,000606722;0,221;1,607;-3
17/12/13;18,179;-0,000977908;0,234;1,568;-1
18/12/13;17,2028;0,003823489;0,233;1,574;0
19/12/13;15,4029;0,005487601;0,245;1,572;-3
20/12/13;16,0088;-0,003296721;0,233;1,629;-2
23/12/13;15,8067;0,006540152;0,236;1,623;-0,333333333
27/12/13;16,4643;0,003169351;0,248;1,61;-1
30/12/13;17,2549;-0,001869086;0,259;1,658;0
02/01/14;18,9286;-0,003048622;0,268;1,668;1
03/01/14;18,0018;-0,020586696;0,276;1,6;0,125
06/01/14;18,1672;-0,007339376;0,281;1,554;-0,555555556
07/01/14;17,1932;-0,012898762;0,289;1,565;0,75
08/01/14;17,3671;0,009064835;0,292;1,505;-0,714285714
09/01/14;17,3584;0,002929589;0,293;1,468;-3,5
10/01/14;16,5627;-0,009305142;0,294;1,466;-0,2
13/01/14;17,0978;-0,004576373;0,287;1,462;0,5
14/01/14;16,8066;-0,006511022;0,286;1,457;0
15/01/14;16,5089;-0,0021174;0,302;1,446;-2,333333333
16/01/14;17,0561;0,019456385;0,294;1,393;-1
17/01/14;15,7352;-0,012424591;0,287;1,38;0
20/01/14;16,0913;0,011329952;0,279;1,403;0,5
21/01/14;16,1749;0,018809515;0,28;1,389;-0,222222222
22/01/14;16,4469;0,006037512;0,284;1,458;-1
23/01/14;17,5122;0,007070359;0,268;1,46;0
24/01/14;20,9333;0,000641504;0,278;1,404;-0,833333333
27/01/14;20,6842;0,012525709;0,278;1,477;0
28/01/14;19,9723;-0,003355435;0,275;1,472;2
29/01/14;21,8127;0,002602445;0,288;1,507;-2
30/01/14;21,1181;-0,01578321;0,28;1,453;-1,333333333
31/01/14;21,8188;0,00473867;0,265;1,418;7,5
03/02/14;24,0207;-0,001714139;0,265;1,423;0
04/02/14;23,0114;0,013619362;0,283;1,39;-0,588235294
05/02/14;22,6486;-9,64333E-05;0,289;1,419;0,571428571
06/02/14;20,801;-0,006558094;0,258;1,412;3
07/02/14;19,2347;0,004494767;0,268;1,438;-0,227272727
10/02/14;19,3075;0,002509544;0,274;1,444;-0,176470588
11/02/14;17,6719;0,002438993;0,275;1,421;-0,071428571
12/02/14;17,9259;0,015781223;0,275;1,386;-0,038461538
13/02/14;17,4978;-0,005857181;0,275;1,416;0
14/02/14;16,3821;0,001238017;0,279;1,394;-0,16
17/02/14;17,2038;-0,000294854;0,279;1,391;0,047619048
18/02/14;17,0973;-2,85427E-05;0,269;1,443;0,409090909
19/02/14;17,448;-0,000574042;0,244;1,426;0,741935484
20/02/14;17,7721;-0,010849594;0,239;1,518;0,055555556
21/02/14;17,3772;-0,028513866;0,231;1,57;0,035087719
24/02/14;16,7175;-0,004484512;0,228;1,553;0,016949153
25/02/14;16,2399;0,007954568;0,21;1,551;0,283333333
26/02/14;16,1415;-0,008935036;0,196;1,548;0,168831169
27/02/14;17,1187;0,005263245;0,202;1,522;-0,011111111
28/02/14;16,7667;-0,004406567;0,184;1,547;0,202247191
03/03/14;21,8609;-0,01658947;0,196;1,536;-0,112149533
04/03/14;18,6455;-0,000495958;0,208;1,543;-0,126315789
05/03/14;18,7004;6,75108E-06;0,231;1,538;-0,313253012
06/03/14;17,8166;0,016296991;0,22;1,559;0,175438596
07/03/14;20,473;0,009200243;0,217;1,584;0,044776119
10/03/14;20,1237;-0,001961501;0,191;1,581;0,385714286
11/03/14;19,7688;0,014690704;0,189;1,593;0,010309278
12/03/14;20,212;0,005787955;0,188;1,604;0
13/03/14;22,0896;0,000988727;0,224;1,603;-0,357142857
14/03/14;23,2095;0,006814184;0,238;1,602;-0,206349206
17/03/14;21,4617;-4,80914E-05;0,204;1,665;0,7
18/03/14;20,1089;-0,000471319;0,203;1,641;0
19/03/14;19,293;0,001077807;0,231;1,639;-0,352941176
20/03/14;18,1292;0,00025314;0,23;1,639;0,018181818
21/03/14;17,1916;0,003229124;0,251;1,652;-0,339285714
24/03/14;19,4248;0,008187325;0,243;1,655;0,189189189
25/03/14;18,2637;5,38433E-05;0,245;1,62;-0,068181818
26/03/14;17,5869;-0,00294222;0,247;1,598;-0,024390244
27/03/14;17,6397;-0,004208768;0,255;1,604;0,1
28/03/14;17,0324;0,004558301;0,25;1,607;0,295454545
31/03/14;17,6639;-0,030242313;0,24;1,538;0,122807018
01/04/14;16,9064;0,02696145;0,231;1,512;0,140625
02/04/14;17,1108;-0,000114784;0,235;1,509;-0,054794521
03/04/14;16,3742;0,002729618;0,244;1,521;-0,144927536
04/04/14;15,875;-0,015652578;0,239;1,474;0,118644068
07/04/14;17,5437;-0,000814135;0,233;1,443;0,151515152
08/04/14;17,6031;-7,75998E-05;0,229;1,428;0,092105263
09/04/14;16,9287;-0,008759761;0,233;1,425;-0,036144578
10/04/14;17,2542;-0,014979807;0,234;1,441;0,0125
11/04/14;18,2955;-0,004934526;0,233;1,388;0,074074074
14/04/14;18,4986;0,014827067;0,24;1,339;-0,103448276
15/04/14;19,6432;0,008054598;0,236;1,349;0,012820513
16/04/14;17,3181;0,000849126;0,253;1,363;-0,240506329
17/04/14;16,9939;0,004076246;0,275;1,43;-0,416666667
22/04/14;16,8121;0,002457185;0,272;1,401;0,171428571
23/04/14;17,1008;-0,014074;0,271;1,345;0,024390244
24/04/14;16,9981;0,014324038;0,277;1,324;0
25/04/14;18,7678;0,010827865;0,258;1,33;0,452380952
28/04/14;18,4517;0,001143708;0,266;1,31;-0,032786885
29/04/14;17,343;0,012343039;0,254;1,367;0,237288136
30/04/14;17,0713;-0,003413787;0,261;1,333;-0,095890411
02/05/14;17,9023;0,007825152;0,262;1,351;-0,015151515
05/05/14;18,0644;0,000348362;0,275;1,358;-0,2
06/05/14;18,5097;0,006058134;0,275;1,386;0,019230769
07/05/14;17,5579;0,007350098;0,274;1,338;0,018867925
08/05/14;16,7342;-0,013732343;0,273;1,351;0
09/05/14;16,6668;-0,002608311;0,274;1,356;-0,018518519
12/05/14;16,2491;0,001614395;0,273;1,338;0,037735849
13/05/14;15,9994;-0,009403699;0,274;1,331;0
14/05/14;15,8782;-0,0115197;0,281;1,357;-0,072727273
15/05/14;17,4465;0,004822656;0,281;1,324;0,098039216
16/05/14;15,7941;-0,012789112;0,293;1,334;-0,089285714
19/05/14;15,9315;0,015442242;0,301;1,3;-0,137254902
20/05/14;15,7231;0,005271943;0,281;1,269;0,5
21/05/14;15,2901;0,013904513;0,292;1,223;-0,287878788
22/05/14;15,2602;-0,007413218;0,286;1,287;0,063829787
23/05/14;15,5997;0,004357724;0,294;1,214;-0,16
26/05/14;15,249;-0,013295463;0,264;1,26;0,738095238
27/05/14;15,1522;0,005858804;0,241;1,266;0,328767123
28/05/14;15,0184;0,013531954;0,249;1,308;-0,082474227
29/05/14;15,5171;-0,003206926;0,253;1,316;-0,06741573
30/05/14;15,7845;8,44175E-05;0,244;1,289;0,096385542
02/06/14;16,2586;-0,006493344;0,256;1,302;-0,131868132
03/06/14;16,5208;-0,00207685;0,244;1,267;0,063291139
04/06/14;16,5083;-0,006779576;0,235;1,219;0,023809524
05/06/14;14,6235;0,003136717;0,229;1,227;0,034883721
06/06/14;13,4607;0,014124893;0,219;1,248;0,112359551
